Ax,Ay,Az,Gx,Gy,Gz,Flow_X,Flow_Y,LiDar
-40.83,-42.85,1012.02,2.08,0.98,-5,0,0,10
-39.18,-40.83,1010.74,0,-3.91,-9.89,0,0,9
-39.18,-40.83,1010.74,0,-2.81,-9.16,0,0,10
-36.25,-39.73,1009.28,1.83,8.42,-2.32,0,0,10
-36.25,-39.73,1009.28,0,1.59,7.81,0,0,11
-34.06,-35.89,1008.54,2.32,0.12,6.47,0,0,10
-34.06,-35.89,1008.54,6.47,-0.61,2.2,0,0,10
-31.49,-30.21,1009.28,-2.2,-5.13,-15.75,0,0,9
-31.49,-30.21,1009.28,0.37,1.59,7.2,0,0,10
-25.27,-18.49,1011.47,-10.62,-3.3,0.73,0,0,10
-25.27,-18.49,1011.47,2.44,-1.59,11.6,0,0,10
-22.89,-16.48,1010.56,-2.44,-3.42,3.17,0,0,10
-22.89,-16.48,1010.56,0.85,-0.12,6.35,0,0,9
-20.32,-15.93,1010.93,-3.3,-2.69,-0.24,0,0,10
-20.32,-15.93,1010.93,-0.12,3.3,-2.2,0,0,9
-14.65,-5.86,1009.64,-1.59,3.42,-4.52,0,0,10
-14.65,-5.86,1009.64,-3.91,-3.54,-7.45,0,0,10
-12.08,-6.77,1010.19,4.64,0.37,5.49,0,0,10
-12.08,-6.77,1010.19,-3.42,-3.05,-5.74,0,-1,10
-12.08,-3.11,1008.91,-4.39,-0.24,-5.74,0,0,10
-12.08,-3.11,1008.91,-0.37,-1.22,-6.47,0,0,10
-14.1,-2.01,1010.38,0.49,-2.08,-15.38,0,0,10
-14.1,-2.01,1010.38,-4.76,-6.84,-1.83,0,0,10
-14.1,-2.01,1010.38,-3.91,0.73,1.1,0,0,10
-17.76,-5.49,1010.01,-1.71,-0.24,2.08,0,0,11
-17.76,-5.49,1010.01,2.32,6.71,-4.03,0,0,10
-20.51,-11.35,1012.02,6.84,-3.17,2.93,0,0,10
-20.51,-11.35,1012.02,-1.95,-1.46,0.85,0,0,10
-23.99,-16.11,1013.31,-2.93,-3.54,0.37,0,0,10
-23.99,-16.11,1013.31,-2.81,-0.61,-7.2,0,0,10
-23.99,-16.11,1013.31,-3.78,5,5.98,0,1,10
-23.99,-16.11,1013.31,0.24,-4.27,-5.74,0,0,10
-31.49,-26.37,1008.91,-2.32,2.44,1.34,0,0,10
-31.49,-26.37,1008.91,-3.91,0.37,-12.57,0,0,11
-31.86,-30.94,1010.19,0.12,-6.1,-5.74,0,0,10
-31.86,-30.94,1010.19,5.25,3.3,10.74,0,0,10
-33.51,-33.69,1011.84,4.15,13.06,3.05,0,0,10
-33.51,-33.69,1011.84,2.81,0.98,-0.61,0,0,10
-36.07,-37.35,1013.31,0.85,2.08,-0.24,0,0,10
-36.07,-37.35,1013.31,1.22,-2.93,-3.54,0,0,9
-38.64,-41.02,1011.11,3.78,5,-3.66,0,0,10
-38.64,-41.02,1011.11,-0.98,1.83,-0.24,0,0,10
-38.82,-40.65,1012.21,-0.98,4.27,0.61,0,0,10
-38.82,-40.65,1012.21,-3.3,-2.44,-2.81,0,0,9
-37.9,-42.66,1011.29,-3.17,-1.83,-3.42,0,0,10
-37.9,-42.66,1011.29,2.81,-0.37,4.39,0,0,10
-39.55,-39.18,1009.28,1.1,0.85,5.37,0,0,10
-39.55,-39.18,1009.28,1.83,1.71,3.05,0,0,11
-38.82,-36.07,1009.83,-3.78,1.46,-6.1,0,0,10
-38.82,-36.07,1009.83,0.24,1.83,-0.73,0,0,10
-36.62,-35.16,1008.36,-0.98,-3.3,0.73,0,0,10
-36.62,-35.16,1008.36,2.44,4.03,-4.15,0,0,10
-31.68,-30.21,1010.01,-0.12,1.59,-1.59,0,0,10
-31.68,-30.21,1010.01,1.1,5.74,5.49,0,0,9
-31.68,-30.21,1010.01,-0.73,1.71,3.3,0,0,10
-31.68,-30.21,1010.01,3.42,-1.1,2.69,0,0,9
-26.18,-19.41,1010.93,-2.08,-0.12,-8.79,0,0,11
-26.18,-19.41,1010.93,-2.44,-3.3,0.37,0,0,10
-22.52,-12.63,1011.29,2.93,1.1,-3.78,0,0,10
-22.52,-12.63,1011.29,-4.27,6.71,4.52,0,0,10
-19.78,-8.61,1010.38,5.98,2.32,7.45,0,0,9
-19.78,-8.61,1010.38,-4.88,-0.85,-3.54,0,0,10
-19.04,-7.87,1011.66,0,-1.1,-3.17,0,0,10
-19.04,-7.87,1011.66,1.83,0.98,-4.52,0,0,9
-15.56,-6.59,1010.56,-4.27,2.69,-9.89,0,0,10
-15.56,-6.04,1011.66,-5.74,-3.54,-4.64,0,0,10
-15.56,-6.04,1011.66,6.35,-2.81,-4.03,0,0,10
-16.85,-8.06,1010.74,-6.23,3.66,2.08,0,0,10
-16.85,-8.06,1010.74,1.71,2.32,-10.25,0,0,9
-16.85,-11.72,1011.84,3.54,-4.88,-6.84,0,0,9
-16.85,-11.72,1011.84,-1.95,0,-5,0,0,10
-16.85,-11.72,1011.84,0.49,0.61,-8.3,0,0,10
-16.85,-11.72,1011.84,-3.78,-5.13,-15.14,0,0,10
-20.87,-17.03,1009.09,-1.71,-10.25,4.76,0,0,9
-20.87,-17.03,1009.09,0.61,-2.81,4.64,0,0,10
-24.54,-22.89,1007.63,4.76,2.69,6.71,0,0,10
-24.54,-22.89,1007.63,0,3.05,10.86,0,0,10
-26.55,-24.72,1008.73,-6.47,-2.08,0,0,0,10
-26.55,-24.72,1008.73,0.37,-0.73,4.64,0,0,11
-28.2,-30.58,1008.91,-3.78,-1.83,1.71,0,0,10
-28.2,-30.58,1008.91,-0.37,2.81,0.12,0,0,10
-33.33,-34.42,1010.38,4.39,-6.1,-3.91,0,0,9
-33.33,-34.42,1010.38,-5.13,3.54,-0.12,0,0,10
-34.24,-35.34,1010.74,4.03,-6.47,3.3,0,0,10
-34.24,-35.34,1010.74,2.08,0.61,-3.17,0,0,10
-36.99,-37.35,1008.18,-4.76,2.56,0.85,0,0,11
-36.99,-37.35,1008.18,4.15,-2.56,-8.67,0,0,10
-38.27,-36.44,1010.38,-1.95,5.13,-3.78,0,0,10
-38.27,-36.44,1010.38,7.93,5,1.95,0,0,10
-39,-37.35,1007.63,0.85,-2.93,2.2,0,0,9
-39,-37.35,1007.63,-0.24,-2.32,-1.46,0,0,9
-39.92,-38.45,1009.64,1.22,3.66,5.98,0,0,10
-39.92,-38.45,1009.64,2.69,-1.83,8.06,0,0,10
-39.18,-36.44,1011.84,2.44,6.1,0.98,0,0,9
-39.18,-36.44,1011.84,-0.12,4.03,0.85,0,-1,10
-36.62,-32.78,1010.93,6.71,4.27,0.98,0,0,9
-36.62,-32.78,1010.93,3.78,0.85,1.83,0,0,10
-33.87,-27.1,1008.91,-0.49,3.3,-9.52,0,0,9
-33.87,-27.1,1008.91,-1.46,0.73,-2.93,0,0,10
-33.14,-22.71,1007.08,4.03,-0.61,-0.37,0,0,10
-33.14,-22.71,1007.08,-5.86,-2.08,4.27,0,0,9
-26.92,-19.78,1008,-4.15,-3.42,-0.37,0,1,10
-26.92,-19.78,1008,-2.93,-0.61,0.85,0,0,10
-24.17,-14.28,1008.91,3.3,1.83,2.69,0,0,10
-24.17,-14.28,1008.91,13.18,0.61,3.17,0,0,10
-21.06,-13.92,1011.11,-4.15,-0.61,10.01,0,0,10
-19.41,-10.8,1012.76,0,2.93,-8.42,0,0,10
-19.41,-10.8,1012.76,3.3,3.05,-5.37,0,0,10
-17.4,-10.8,1010.93,5.49,-2.81,5.86,0,0,9
-17.4,-10.8,1010.93,-8.42,-3.66,-3.42,0,0,10
-15.93,-11.17,1010.19,0.98,0.49,3.54,0,0,10
-15.93,-11.17,1010.19,-6.35,5,1.95,0,0,10
-15.93,-11.17,1010.19,3.42,0.73,-8.3,0,0,10
-15.93,-11.17,1010.19,3.3,-2.32,-0.37,0,0,10
-15.93,-11.17,1010.19,0.85,-6.1,-4.76,0,0,9
-15.93,-11.17,1010.19,-4.52,-3.54,-4.15,0,0,10
-19.41,-13.73,1009.83,3.66,9.77,5.98,0,0,10
-19.41,-13.73,1009.83,4.88,-5.13,4.64,0,0,10
-19.78,-18.31,1010.38,-1.95,-4.39,4.64,0,0,10
-19.78,-18.31,1010.38,4.76,5.13,-0.24,0,0,10
-23.8,-21.97,1009.46,-2.93,3.54,-2.44,0,0,10
-23.8,-21.97,1009.46,3.3,-3.78,-5.98,0,0,10
-27.28,-24.17,1008.73,3.05,-3.05,-1.95,0,0,11
-27.28,-24.17,1008.73,5.74,-2.44,0.37,0,0,10
-29.66,-28.2,1010.74,2.81,0.49,5.13,0,0,10
-29.66,-28.2,1010.74,-6.59,-3.54,6.47,0,0,11
-32.41,-29.3,1011.66,0,3.42,-1.1,0,0,10
-32.41,-29.3,1011.66,8.54,-1.1,7.69,0,0,10
-34.97,-31.49,1010.01,1.83,1.95,5.49,0,0,9
-34.97,-31.49,1010.01,0.85,0.85,-2.08,0,0,10
-37.35,-31.49,1007.26,-3.17,-0.73,4.27,0,0,10
-37.35,-31.49,1007.26,2.2,4.88,0.61,0,-1,10
-36.44,-34.97,1010.74,-1.71,-2.32,-2.32,0,0,10
-36.44,-34.97,1010.74,1.1,1.95,-8.3,0,0,10
-40.28,-33.69,1010.93,1.34,2.56,3.17,0,0,10
-40.28,-33.69,1010.93,1.83,-2.56,-1.95,0,0,11
-38.09,-34.42,1011.47,-2.93,-1.46,7.32,0,0,10
-38.09,-34.42,1011.47,0.85,3.05,1.83,0,0,10
-36.99,-31.86,1011.47,5.98,3.42,3.3,0,0,10
-36.99,-31.86,1011.47,-2.08,1.46,1.1,0,0,10
-35.89,-30.03,1009.46,-4.03,-3.17,-1.46,0,0,10
-35.89,-30.03,1009.46,2.93,2.44,-2.44,0,0,10
-36.07,-28.2,1009.64,2.2,-0.98,-3.66,0,0,10
-36.07,-28.2,1009.64,0.73,1.71,-1.83,0,0,9
-30.76,-25.09,1009.46,-2.69,1.83,-7.2,0,0,9
-30.76,-25.09,1009.46,-5.13,-7.81,0.12,0,0,10
-25.63,-21.06,1010.56,3.05,-1.46,-1.46,0,0,11
-22.52,-16.66,1010.38,-2.08,-4.39,-11.23,0,0,9
-22.52,-16.66,1010.38,3.05,-0.12,-4.15,0,0,10
-19.96,-17.58,1011.47,-2.32,-6.35,-6.47,0,0,9
-19.96,-17.58,1011.47,-0.37,4.15,-3.05,0,0,10
-19.41,-12.82,1011.47,-6.84,-1.59,-5,0,0,11
-19.41,-12.82,1011.47,2.44,-6.35,0.37,0,0,10
-19.41,-12.82,1011.47,-4.76,0.49,-1.83,0,0,9
-19.41,-12.82,1011.47,-5.86,3.42,-11.35,0,0,9
-19.41,-12.82,1011.47,-1.22,-8.06,-2.56,0,0,9
-19.41,-12.82,1011.47,2.32,-4.03,0.24,0,0,10
-15.75,-11.17,1010.74,3.3,-2.81,-1.83,0,1,10
-15.75,-11.17,1010.74,-3.91,-5.62,-8.79,0,0,10
-18.49,-14.83,1010.56,0.61,0.37,-7.45,0,0,11
-18.49,-14.83,1010.56,8.06,4.03,6.59,0,0,10
-17.21,-13.37,1012.39,-4.76,5.13,-5.37,0,0,10
-17.21,-13.37,1012.39,1.34,2.08,5.62,0,0,10
-22.16,-17.03,1011.47,-1.95,5.37,4.03,0,-1,10
-22.16,-17.03,1011.47,0.98,3.91,6.35,0,0,10
-23.62,-17.21,1010.19,0.61,2.56,-3.42,0,0,10
-23.62,-17.21,1010.19,-6.84,-9.28,-3.05,0,0,10
-25.09,-22.16,1011.29,-5.13,4.03,-1.22,0,0,10
-25.09,-22.16,1011.29,-0.12,3.17,-3.42,0,0,10
-31.13,-27.47,1011.11,0.85,-0.98,-0.61,0,0,10
-31.13,-27.47,1011.11,2.44,4.52,2.81,0,0,10
-35.89,-29.66,1012.76,-0.73,2.2,8.42,0,0,11
-35.89,-29.66,1012.76,2.08,2.32,-1.22,0,1,10
-34.24,-29.11,1009.09,2.44,3.54,-5.49,0,0,10
-34.24,-29.11,1009.09,-7.45,0.98,-5.86,0,0,10
-35.89,-32.41,1011.11,-0.85,4.15,-0.24,0,0,10
-35.89,-32.41,1011.11,-1.71,-2.93,-2.08,0,0,10
-36.44,-32.41,1009.28,2.93,-2.93,-8.79,0,0,9
-36.44,-32.41,1009.28,0.49,2.93,0.61,0,0,11
-36.25,-30.76,1008.91,0,-0.12,-8.18,0,0,10
-36.25,-30.76,1008.91,0,-0.37,0.49,0,0,10
-34.97,-29.66,1010.74,-0.49,-8.79,-8.06,0,-1,10
-34.97,-29.66,1010.74,8.67,-2.81,-4.76,0,0,9
-34.42,-29.66,1011.84,2.44,6.47,9.4,0,0,10
-34.42,-29.66,1011.84,0.85,-5,-0.98,0,0,9
-34.42,-28.93,1012.21,1.95,-3.66,2.2,0,0,10
-34.42,-28.93,1012.21,-2.08,-7.69,-3.66,0,0,9
-33.87,-28.38,1010.19,-1.1,3.05,-6.1,0,0,10
-28.2,-22.16,1013.31,1.1,-4.39,-0.61,0,0,10
-28.2,-22.16,1013.31,-0.73,3.42,-1.46,0,0,10
-25.09,-19.59,1011.47,-1.71,-1.59,0.73,0,0,10
-25.09,-19.59,1011.47,2.81,3.54,-2.81,0,0,10
-23.07,-17.58,1011.66,8.06,3.3,-4.15,0,0,10
-23.07,-17.58,1011.66,1.46,-4.76,1.46,0,0,11
-20.51,-15.38,1012.21,3.3,3.17,6.71,0,0,10
-20.51,-15.38,1012.21,-0.98,1.95,0.98,0,1,9
-20.51,-15.38,1012.21,3.17,2.93,-3.05,0,0,10
-20.51,-15.38,1012.21,-10.5,-8.18,-12.57,0,0,10
-17.58,-15.75,1009.46,-2.69,-1.1,-1.59,0,0,10
-17.58,-15.75,1009.46,-0.85,-4.39,0.49,0,0,10
-17.4,-15.38,1010.74,-4.76,-0.85,-0.73,0,0,11
-17.4,-15.38,1010.74,-0.49,1.71,-2.44,0,0,10
-17.94,-12.63,1011.47,-1.95,3.17,3.54,0,0,10
-17.94,-12.63,1011.47,0.61,0.61,-2.81,0,0,10
-19.04,-14.1,1011.29,2.69,6.1,-5.25,0,0,10
-19.04,-14.1,1011.29,1.59,1.1,3.66,0,0,10
-21.42,-14.83,1012.76,1.34,-5.62,11.47,0,0,10
-21.42,-14.83,1012.76,-1.83,1.46,-5.49,0,0,9
-23.07,-19.23,1011.11,2.44,0.61,-1.71,0,0,10
-23.07,-19.23,1011.11,2.81,1.1,-0.49,0,0,9
-25.45,-18.31,1012.02,8.54,-3.3,1.83,0,0,9
-25.45,-18.31,1012.02,4.64,-2.44,1.1,0,0,9
-28.38,-20.14,1010.74,-0.24,-4.03,9.52,0,0,10
-28.38,-20.14,1010.74,1.1,-2.2,4.15,0,0,10
-28.75,-22.71,1010.38,-1.22,-8.3,-8.54,0,0,10
-28.75,-22.71,1010.38,0,0.98,10.5,0,0,9
-34.24,-25.63,1010.93,-3.05,1.46,-0.24,0,0,10
-34.24,-25.63,1010.93,6.96,0.98,-6.47,0,0,10
-34.06,-27.47,1011.84,0,-1.71,3.91,0,0,10
-34.06,-27.47,1011.84,5.49,0,0.73,0,0,10
-34.42,-28.93,1012.94,5.37,0.98,7.45,0,0,10
-34.42,-28.93,1012.94,-0.37,0.73,0.24,0,0,10
-36.44,-30.94,1012.94,-0.98,6.35,-3.17,0,0,10
-36.44,-30.94,1012.94,1.34,-0.85,1.59,0,0,9
-33.51,-32.04,1011.84,2.2,4.27,9.03,0,0,9
-33.51,-32.04,1011.84,2.69,-5.98,-2.69,0,0,9
-34.06,-30.58,1011.29,0.85,0.85,8.91,0,0,9
-34.06,-30.58,1011.29,0.98,-4.15,3.05,0,0,10
-35.34,-32.59,1009.64,-1.34,2.81,-5.74,0,0,10
-35.34,-32.59,1009.64,6.71,-5,-5.98,0,0,10
-35.34,-32.59,1009.64,-5.86,0.85,0.61,0,0,10
-31.49,-28.75,1008.18,-2.32,0,3.42,0,0,11
-31.49,-28.75,1008.18,-7.32,-5.25,-10.25,0,0,9
-29.66,-25.45,1009.64,-0.73,1.22,3.66,0,0,9
-29.66,-25.45,1009.64,-1.34,1.71,-5.13,0,0,10
-26,-21.97,1012.21,1.83,0.61,2.69,0,0,10
-26,-21.97,1012.21,-4.76,-1.22,-5.98,0,0,9
-26,-21.97,1012.21,-4.76,-2.69,-4.76,0,0,10
-26,-21.97,1012.21,-4.88,-0.85,1.1,0,0,10
-24.35,-18.86,1014.04,-1.95,-1.22,0.24,0,0,10
-24.35,-18.86,1014.04,-0.24,1.46,2.08,0,0,10
-21.97,-19.59,1009.46,-5.74,0.49,-10.01,0,0,10
-21.97,-19.59,1009.46,-1.46,-4.39,-7.45,0,0,10
-20.51,-20.32,1005.25,7.45,1.34,2.69,0,0,10
-20.51,-20.32,1005.25,4.39,5,3.17,0,0,10
-21.24,-15.93,1008.36,-3.66,4.39,-8.67,0,0,10
-21.24,-15.93,1008.36,-3.42,-7.69,-3.66,0,0,9
-21.42,-12.45,1011.84,-4.76,-3.42,-1.59,0,0,9
-21.42,-12.45,1011.84,-0.61,-1.34,8.67,0,0,10
-23.62,-13.37,1010.93,-2.08,3.17,0.73,0,0,10
-23.62,-13.37,1010.93,-0.61,-1.59,-1.46,0,0,9
-25.09,-11.72,1012.39,3.3,-7.93,2.93,0,0,10
-25.09,-11.72,1012.39,-0.98,1.83,-1.22,0,0,9
-23.8,-11.9,1011.66,0.24,-3.17,2.08,0,0,10
-23.8,-11.9,1011.66,-5.49,0.85,-11.23,0,0,10
-25.82,-15.75,1008.73,-6.23,-2.56,3.91,0,0,10
-25.82,-15.75,1008.73,0.37,-1.59,-11.96,0,0,10
-30.76,-18.68,1014.04,-3.05,2.44,-1.59,0,0,11
-30.76,-18.68,1014.04,0.73,5.62,3.17,0,0,10
-30.58,-22.71,1010.74,-3.05,-3.3,-7.32,0,0,10
-30.58,-22.71,1010.74,2.2,-1.1,1.34,0,0,10
-30.58,-22.71,1010.74,2.32,3.78,7.2,0,0,10
-30.58,-22.71,1010.74,-1.22,-7.69,-1.71,0,0,9
-30.76,-30.21,1013.12,2.93,-0.49,-0.49,0,0,10
-30.76,-30.21,1013.12,-2.93,3.66,-1.59,0,0,10
-32.04,-31.86,1010.38,0.85,0.61,3.17,0,0,10
-32.04,-31.86,1010.38,0.98,0.61,-1.22,0,0,10
-32.23,-32.04,1010.01,-1.46,-2.69,2.81,0,0,9
-32.23,-32.04,1010.01,0.37,-6.84,1.83,0,0,10
-31.13,-33.69,1010.93,2.93,2.56,-5.98,0,0,10
-31.13,-33.69,1010.93,3.05,2.08,-4.88,0,0,11
-31.13,-33.69,1010.93,0,3.42,-7.32,0,0,10
-31.49,-34.42,1011.66,-0.24,0.37,1.71,0,0,10
-31.49,-34.42,1011.66,-0.73,2.44,6.47,0,0,10
-30.76,-31.86,1007.26,0.98,0.73,1.71,0,0,10
-30.76,-31.86,1007.26,-7.57,-0.37,-0.61,0,0,9
-31.13,-30.03,1009.83,-0.85,-2.93,1.83,0,0,10
-31.13,-30.03,1009.83,-2.32,4.64,0.98,0,0,10
-31.13,-30.03,1009.83,-3.91,-0.37,4.15,0,0,9
-31.13,-30.03,1009.83,2.08,3.54,2.69,0,0,10
-28.75,-21.06,1014.4,-0.61,-0.61,0,0,0,9
-28.75,-21.06,1014.4,-3.78,-0.73,-3.3,0,0,10
-24.72,-17.58,1010.93,-6.1,-2.32,-5.98,0,0,10
-24.72,-17.58,1010.93,-0.12,-4.64,1.83,0,0,10
-26,-19.96,1010.38,3.3,2.32,6.71,0,0,10
-26,-19.96,1010.38,0.98,-2.69,1.95,0,0,10
-24.9,-17.21,1012.02,-3.3,-1.95,-2.2,0,0,10
-24.9,-17.21,1012.02,2.2,1.46,0.85,0,0,10
-21.97,-11.17,1013.49,-0.61,0.61,0.37,0,0,10
-21.97,-11.17,1013.49,1.83,0,-1.95,0,0,10
-21.79,-9.52,1015.14,1.83,-5.62,-0.85,0,0,10
-21.79,-9.52,1015.14,9.03,3.54,7.81,0,0,10
-20.69,-10.25,1012.02,7.08,-2.81,-10.25,0,0,10
-20.69,-10.25,1012.02,-2.32,-0.37,-6.59,0,0,9
-21.79,-11.54,1012.21,3.78,-3.78,4.03,0,0,10
-21.79,-11.54,1012.21,-3.3,-4.64,-7.2,0,0,10
-22.16,-10.07,1013.12,-5.86,-0.12,2.69,0,0,10
-22.16,-10.07,1013.12,5,3.05,3.78,0,0,9
-21.24,-12.08,1012.76,6.71,2.81,5.13,0,0,11
-21.24,-12.08,1012.76,0.61,0.61,0.98,0,0,10
-23.44,-16.11,1012.21,-0.98,2.93,-2.44,0,0,10
-23.44,-16.11,1012.21,-0.73,-0.73,-5,0,0,10
-23.44,-16.11,1012.21,-2.56,-0.98,0.49,0,0,10
-23.44,-16.11,1012.21,1.34,3.78,-1.59,0,0,9
-26.18,-21.42,1011.84,5.86,1.46,6.35,0,0,10
-26.18,-21.42,1011.84,-6.47,-5,-1.71,0,0,10
-30.4,-25.82,1009.64,5.13,5.13,5.74,0,0,10
-30.4,-25.82,1009.64,-1.34,3.78,-3.05,0,0,10
-29.66,-27.65,1011.84,0.37,3.54,-4.39,0,0,10
-29.66,-27.65,1011.84,-3.78,-3.05,-2.56,0,0,10
-29.11,-29.85,1010.01,5.98,6.35,7.08,0,0,10
-29.11,-29.85,1010.01,1.59,-0.73,-4.15,0,0,10
-31.86,-33.33,1010.01,1.1,5.25,-5.49,0,0,9
-32.04,-33.51,1011.47,5,1.59,8.67,0,0,10
-32.04,-33.51,1011.47,3.05,4.52,3.17,0,0,11
-31.86,-30.94,1010.19,-0.61,-8.06,-15.99,0,0,10
-31.86,-30.94,1010.19,1.59,-5.37,-2.69,0,0,9
-32.96,-28.93,1008.18,-2.56,1.1,0.98,0,0,10
-32.96,-28.93,1008.18,4.64,-1.46,-2.08,0,0,10
-32.96,-28.93,1008.18,6.35,0.37,-2.44,0,0,9
-32.96,-28.93,1008.18,-2.81,0,-7.08,0,0,10
-32.96,-28.93,1008.18,-2.44,-3.42,-3.91,0,0,10
-32.96,-28.93,1008.18,4.64,-3.78,-3.17,0,0,9
-32.59,-25.45,1012.39,1.34,2.08,3.78,0,0,9
-32.59,-25.45,1012.39,-0.98,-7.08,-13.67,0,0,10
-28.56,-21.42,1012.02,1.83,-1.71,0.61,0,0,10
-28.56,-21.42,1012.02,2.81,-4.15,-4.03,0,0,11
-27.1,-16.11,1011.29,-2.08,0.37,-4.52,0,0,10
-27.1,-16.11,1011.29,-1.34,-2.44,2.93,0,0,9
-26.55,-15.56,1011.47,-1.1,0.37,0.73,0,0,10
-26.55,-15.56,1011.47,3.66,3.78,7.45,0,0,11
-23.62,-15.2,1011.29,-0.85,3.3,-5.13,0,0,11
-23.62,-15.2,1011.29,-0.24,1.1,4.52,0,0,11
-22.52,-14.28,1012.57,-1.59,4.03,-3.17,0,0,10
-22.52,-14.28,1012.57,0.98,3.42,-2.81,0,0,10
-23.8,-14.65,1010.93,-0.61,1.71,1.34,0,0,11
-23.8,-14.65,1010.93,1.83,-3.54,3.54,0,0,9
-19.78,-13.92,1009.83,-4.52,4.64,3.3,0,0,10
-19.78,-13.92,1009.83,2.44,0.37,3.3,0,0,9
-17.94,-13.55,1011.84,0.61,1.71,-9.77,0,0,9
-17.94,-13.55,1011.84,1.59,2.08,7.32,0,0,11
-20.32,-14.65,1011.11,2.81,1.59,-8.67,0,0,10
-20.32,-14.65,1011.11,-0.73,-4.27,0.61,0,0,10
-20.69,-18.49,1012.02,-1.34,0.12,8.06,0,0,10
-20.69,-18.49,1012.02,0.61,1.46,-3.78,0,0,10
-21.97,-20.51,1010.56,2.32,0.61,0.49,0,0,10
-21.97,-20.51,1010.56,0,1.71,-1.46,0,0,10
-24.17,-19.78,1010.38,-0.37,1.1,5.62,0,0,10
-24.17,-19.78,1010.38,-0.49,1.22,-3.3,0,0,9
-25.09,-24.35,1012.94,-1.83,-0.98,-3.54,0,0,10
-25.09,-24.35,1012.94,3.05,-0.98,6.71,0,0,9
-27.28,-28.2,1012.39,2.56,6.96,-7.93,0,0,11
-27.28,-28.2,1012.39,1.83,3.54,0.85,0,0,10
-29.48,-28.56,1012.39,4.52,6.1,5.49,0,0,10
-31.49,-30.76,1011.29,5.74,-1.22,-2.93,0,1,10
-31.49,-30.76,1011.29,-0.24,3.17,-1.46,0,0,10
-35.34,-31.13,1010.38,-2.93,0,-0.49,0,0,9
-35.34,-31.13,1010.38,1.83,-5.25,1.95,0,0,10
-35.16,-28.75,1011.84,-3.54,5,3.42,0,0,10
-35.16,-28.75,1011.84,0.85,-3.54,3.66,0,0,10
-35.16,-28.75,1011.84,-2.08,-5.13,-13.31,0,0,9
-35.16,-28.75,1011.84,0.73,6.84,2.2,0,0,10
-35.16,-28.75,1011.84,-3.42,-9.03,-1.1,0,0,10
-35.16,-28.75,1011.84,2.81,-4.39,-4.52,0,0,10
-35.71,-24.9,1010.74,-2.81,1.34,8.3,0,0,10
-35.71,-24.9,1010.74,12.21,-0.98,8.18,0,0,10
-32.23,-22.52,1012.57,1.34,-7.2,-6.59,0,-1,10
-32.23,-22.52,1012.57,-2.32,2.93,0.73,0,0,11
-30.94,-21.97,1011.11,-3.05,0.24,-4.03,0,0,9
-30.94,-21.97,1011.11,0.85,-0.24,4.64,0,0,11
-27.28,-19.41,1010.38,0.61,1.22,0.73,0,0,10
-27.28,-19.41,1010.38,2.81,-0.24,9.89,0,0,10
-25.82,-17.94,1010.01,-2.93,-3.54,-4.88,0,0,9
-25.82,-17.94,1010.01,-2.44,-3.42,1.83,0,0,10
-24.35,-18.86,1011.11,-0.98,0.73,6.35,0,1,10
-24.35,-18.86,1011.11,5.74,2.56,-1.83,0,0,10
-23.99,-18.68,1014.59,-3.91,-5.25,7.2,0,0,10
-23.99,-18.68,1014.59,-0.61,1.46,0.61,0,0,10
-18.86,-18.86,1011.29,1.46,-2.81,-4.64,0,0,9
-18.86,-18.86,1011.29,0.24,1.34,3.91,0,0,10
-19.96,-15.75,1010.01,-3.17,-3.17,-8.67,0,-1,9
-19.96,-15.75,1010.01,0,-0.12,-3.54,0,0,9
-20.51,-16.85,1011.47,3.78,-3.17,2.56,0,0,10
-20.51,-16.85,1011.47,7.69,-2.69,1.83,0,0,10
-20.69,-20.51,1011.29,2.08,2.81,7.69,0,0,9
-20.69,-20.51,1011.29,5.62,1.22,2.56,0,0,10
-20.69,-19.23,1011.47,1.46,1.22,-0.49,0,0,10
-20.69,-19.23,1011.47,-1.95,3.91,2.32,0,0,10
-22.89,-19.96,1014.4,0.24,-2.69,-5.62,0,0,10
-22.89,-19.96,1014.4,-2.93,-3.42,1.95,0,0,9
-23.07,-22.16,1013.12,-2.44,1.1,0.12,0,0,10
-23.07,-22.16,1013.12,-5.37,-4.52,2.2,0,0,9
-23.99,-23.44,1010.38,5.49,1.71,-4.15,0,0,10
-23.99,-23.44,1010.38,4.64,-2.2,-0.61,0,0,10
-27.65,-24.54,1011.29,1.71,3.78,-9.16,0,0,10
-32.23,-24.17,1011.29,3.78,1.83,1.95,0,1,10
-32.23,-24.17,1011.29,3.78,6.96,-2.81,0,0,10
-34.79,-25.27,1011.66,-9.4,-3.05,-3.05,0,0,10
-34.79,-25.27,1011.66,-7.81,-5.13,-3.78,0,0,9
-34.61,-26.37,1013.31,0.98,2.93,5.13,0,0,10
-34.61,-26.37,1013.31,0.12,0.98,4.76,0,0,10
-34.24,-27.28,1010.56,-3.3,-7.69,-1.34,0,0,10
-34.24,-27.28,1010.56,-1.1,-2.32,0.12,0,0,10
-34.24,-27.28,1010.56,-3.17,3.3,7.81,0,0,9
-34.24,-27.28,1010.56,-0.37,-1.1,-2.69,0,0,10
-35.71,-26.73,1011.84,-2.93,-5.13,4.88,0,0,10
-35.71,-26.73,1011.84,0.98,-1.1,-6.47,0,0,10
